   X   ,   Y    ,   Z   
 -0.629,  +2.614,  +0.999
 +1.013,  -0.134,  +0.486
 -1.561,  +0.296,  -0.843
 -0.462,  -0.891,  +0.113
 +0.430,  +0.022,  -0.541
 -0.088,  -0.392,  -1.677
 -0.336,  +0.547,  +0.457
 -1.712,  -0.443,  -1.936
 +0.727,  -0.708,  -1.181
 -0.619,  -0.404,  +0.195
 +0.285,  +0.150,  -0.547
 +0.384,  -0.496,  +0.685
 +0.546,  +0.844,  +0.307
 -0.295,  -1.653,  +1.726
 +0.652,  +1.279,  -0.109
 +0.364,  +0.542,  +0.174
 -1.195,  +0.235,  -0.057
 -1.360,  +0.726,  -1.300
 -2.546,  -1.509,  -0.471
 -1.086,  +0.297,  +0.633
 +0.585,  -0.546,  +0.627
 -2.174,  +1.567,  +0.718
 -0.551,  +0.092,  -1.263
 +0.963,  -0.138,  +0.249
 +0.009,  +0.140,  +0.142
 -0.455,  -1.090,  -0.011
 +1.545,  +0.229,  -1.183
 -0.022,  -0.788,  +1.396
 +0.471,  +1.318,  -1.660
 -0.032,  +0.947,  -0.283
 -1.028,  +0.193,  +1.000
 +0.472,  +1.579,  +0.540
 +0.098,  -1.448,  -0.631
 +0.664,  +0.908,  +0.085
 +0.787,  -0.665,  -1.458
 +0.509,  +0.074,  -0.862
 -0.161,  +0.773,  -0.647
 -1.000,  +1.633,  -0.263
 +0.778,  +0.664,  -0.431
 +1.015,  +0.998,  -0.557
 +0.608,  -0.181,  +1.160
 +0.938,  +2.174,  +1.047
 +0.662,  -1.741,  -0.029
 -1.585,  -0.439,  -0.945
 -0.523,  -0.121,  +0.412
 +0.981,  +2.349,  +1.441
 +1.132,  -1.142,  -0.171
 -0.807,  -0.425,  +1.963
 -0.017,  -0.781,  +1.330
 +1.088,  +0.303,  -1.856
 +1.381,  +0.005,  +2.224
 -0.734,  +1.561,  -0.748
 +2.123,  -0.155,  +0.638
 +0.381,  +1.674,  +0.027
 -1.283,  -1.842,  -2.043
 -1.076,  +1.524,  -2.137
 +1.482,  +1.553,  -1.303
 -0.159,  +0.035,  +0.229
 -1.702,  -1.131,  -1.611
 +0.317,  -0.268,  -0.974
 +0.352,  +0.237,  +0.793
 +0.674,  +0.636,  +0.763
 +0.106,  +0.165,  +1.140
 -0.090,  +1.093,  +0.455
 +0.676,  +0.484,  +0.376
 -1.625,  +0.774,  +1.154
 -0.412,  +1.786,  +0.144
 -0.709,  -0.895,  -1.832
 +1.222,  +1.421,  -0.158
 -1.682,  -2.114,  +0.720
 -0.683,  -1.649,  -0.405
 -0.474,  +2.023,  -0.374
 -0.256,  -1.137,  -0.407
 -0.174,  +0.666,  -1.320
 -0.032,  +0.941,  -1.069
 +0.572,  -1.384,  +0.205
 +0.374,  +0.694,  -1.517
 +0.931,  -1.638,  +1.231
 +1.421,  -0.041,  +0.572
 +0.317,  +0.308,  +1.875
 +1.895,  +0.668,  -0.958
 +0.412,  +0.383,  -0.429
 -0.527,  +0.583,  +0.359
 -1.100,  +0.821,  -0.847
 -2.609,  -0.977,  +0.140
 +1.205,  -0.261,  -0.162
 +0.653,  +1.569,  -1.339
 -0.639,  +0.537,  -0.716
 -1.016,  +0.189,  +0.257
 -0.742,  +0.062,  -0.849
 +0.356,  +0.515,  +0.712
 -1.194,  -0.529,  +2.119
 -0.696,  +0.420,  -2.769
 +0.037,  -0.608,  -0.179
 +1.078,  +0.910,  +0.164
 +1.238,  -0.207,  -0.874
 -0.784,  -0.493,  -1.094
 -0.174,  -1.994,  -0.280
 +1.805,  -1.521,  +1.110
 +0.889,  -0.098,  +0.745
 +0.423,  -0.237,  +1.292
 -0.365,  -0.863,  +0.366
 +1.048,  +0.576,  -0.988
 -0.973,  -0.126,  -0.060
 +1.235,  -0.996,  -0.302
 +1.257,  -1.106,  -0.228
 -0.604,  +0.051,  -0.670
 +0.202,  +0.002,  -0.293
 +1.584,  -0.290,  -0.926
 -0.938,  -1.522,  -1.308
 +0.066,  +0.616,  -0.102
 -0.326,  -0.483,  -0.593
 -1.267,  -0.563,  +0.113
 -0.798,  +0.359,  +1.093
 -0.213,  -0.259,  +0.116
 +0.668,  +0.263,  +0.578
 +0.597,  -0.038,  +0.825
 -0.623,  -0.678,  -0.969
 +0.384,  +0.710,  +0.993
 +0.902,  -0.762,  +0.888
 +0.556,  +0.673,  +1.613
 +0.691,  +1.165,  -0.771
 +0.868,  +0.587,  +1.160
 -0.264,  +0.124,  -1.065
 -0.546,  -2.014,  +1.425
 +2.128,  -0.617,  -0.822
 -0.244,  -0.495,  +1.598
 -2.114,  -0.871,  +0.546
 +1.050,  -0.356,  +0.423
 +0.296,  +0.648,  +1.891
 -1.706,  -0.805,  -1.088
 -1.025,  -1.434,  -0.249
 -1.515,  +1.206,  +2.546
 -0.585,  +1.520,  -1.277
 -1.667,  +1.565,  +0.380
 -0.592,  +0.522,  -0.480
 +0.102,  +0.958,  +1.883
 +0.707,  -0.016,  +1.327
 -0.927,  +1.441,  -1.448
 +0.771,  -0.778,  -0.194
 +1.782,  +1.274,  -0.503
 +0.442,  +0.911,  +0.470
 +0.687,  +1.909,  -0.694
 +0.834,  -1.717,  -0.380
 +0.477,  +0.514,  +1.181
 +0.993,  -0.010,  -0.984
 +0.295,  +1.172,  +1.431
 -0.817,  -0.792,  -0.754
 +0.220,  +1.176,  +0.175
 +0.319,  +0.025,  +1.233
 -0.758,  +0.405,  +0.876
 +0.640,  +0.566,  -0.041
 -0.546,  +1.369,  -1.031
 +0.313,  -0.176,  +1.656
 -1.397,  +0.154,  +1.799
 -0.311,  +1.074,  +0.062
 -0.346,  +1.748,  +0.749
 +0.162,  +0.092,  -0.854
 +1.225,  +0.453,  -0.103
 -0.137,  -0.139,  -0.793
 -1.141,  -1.123,  -0.914
 -1.960,  -1.013,  +0.545
 -0.007,  +1.211,  +0.631
 +1.500,  -0.083,  -0.091
 +0.820,  +1.546,  +0.079
 +2.465,  +0.897,  -0.598
 +1.384,  +0.465,  -0.663
 -0.587,  -0.041,  +0.218
 -0.229,  -1.402,  -1.075
 +1.012,  +0.719,  -0.546
 +0.653,  +0.299,  -1.592
 +0.029,  -0.237,  +0.970
 -1.424,  -1.483,  +1.620
 -0.684,  -1.563,  +1.540
 -0.844,  -0.179,  +1.072
 +1.078,  -1.242,  +0.370
 -0.592,  +0.077,  +0.807
 -0.884,  +0.432,  -0.736
 -2.063,  -0.152,  +0.577
 +0.204,  -0.825,  +0.926
 +0.264,  +0.615,  +0.375
 +1.384,  +0.723,  -0.174
 +0.347,  -1.774,  +1.040
 +0.575,  -0.704,  -0.769
 +0.495,  -0.026,  -0.179
 -0.130,  +0.939,  -0.708
 -0.936,  -0.212,  -0.174
 +0.042,  +0.583,  -1.641
 +1.379,  -1.897,  +0.288
 -0.725,  -0.644,  +0.122
 +1.152,  -0.383,  +0.583
 +0.118,  +0.835,  +1.111
 +0.240,  +0.861,  +1.811
 -0.669,  +0.594,  -0.098
 -0.157,  -0.902,  +0.309
 +0.487,  -2.207,  +0.749
 -0.102,  -0.564,  -0.755
 -1.708,  -0.894,  +0.630
 -2.016,  -1.024,  +0.414
 +0.224,  +2.010,  -0.212
 +1.308,  -0.278,  -0.637
 -0.377,  +1.630,  -0.118
 -0.595,  -0.454,  +0.176
 +1.312,  -0.155,  +0.934
 -0.609,  +1.762,  +1.144
 -1.361,  +0.808,  +0.551
 -0.491,  -0.660,  +0.315
 +1.057,  +0.442,  -0.589
 -0.835,  -0.948,  +0.444
 +0.316,  +0.647,  -0.145
 +1.347,  -1.568,  -0.231
 +1.266,  +0.894,  +1.223
 -1.772,  -0.631,  +1.119
 -0.806,  +0.090,  +0.245
 +0.435,  +0.036,  +0.030
 -1.131,  +0.005,  -0.351
 +0.121,  -1.342,  +0.859
 +0.695,  -2.834,  +0.779
 +0.257,  -0.808,  +1.858
 +2.347,  +0.714,  -0.909
 -0.992,  +0.220,  +0.785
 -1.054,  +0.273,  +0.511
 +2.971,  -0.572,  +1.582
 -0.435,  -0.400,  +0.716
 +1.015,  +0.310,  +0.641
 -0.648,  -1.775,  +0.716
 -0.500,  -0.620,  -0.267
 +0.041,  -0.156,  -1.466
 -0.670,  -0.238,  -0.005
 +0.347,  -1.770,  +0.049
 -1.044,  -0.353,  +0.311
 -0.170,  +0.545,  +2.700
 -0.030,  -1.733,  +0.344
 +1.550,  -0.820,  -0.139
 -0.056,  -0.489,  -0.070
 -1.539,  -1.491,  -0.018
 +0.096,  -1.247,  -1.139
 -0.683,  +1.815,  -0.631
 -0.650,  -0.044,  +0.331
 -0.438,  -0.094,  +1.141
 +0.873,  +2.244,  -1.046
 -0.730,  +0.793,  -1.002
 +0.035,  -0.191,  +1.496
 +1.623,  +0.120,  -0.582
 -0.241,  +0.091,  -0.015
 +0.181,  +1.975,  -2.340
 -1.082,  -1.108,  +1.080
 -2.322,  -1.364,  +1.505
 +0.339,  +2.426,  +0.716
 +0.671,  +2.280,  +1.354
 +1.465,  -0.571,  -0.386
 +0.416,  +0.518,  +0.616
 -0.062,  +0.343,  +0.294
 -1.530,  -0.015,  +0.740
 -0.395,  +1.516,  -1.540
 -1.752,  -1.810,  +1.055
 -1.793,  -1.219,  -0.284
 -0.412,  -0.323,  -1.456
 +0.081,  +0.229,  +0.010
 +0.359,  +0.056,  +0.406
 -0.258,  +0.246,  +1.309
 +0.221,  -0.126,  -1.507
 +0.376,  -0.434,  +0.707
 +0.679,  +1.584,  +1.695
 +1.610,  -0.322,  -1.411
 -0.098,  +1.038,  -0.639
 -0.991,  +0.299,  +0.190
 +0.163,  -0.910,  -0.224
 -0.622,  +0.260,  -0.522
 -1.672,  -0.977,  -0.522
 +0.420,  -0.185,  -0.420
 -0.360,  -0.130,  -1.047
 +0.667,  +1.110,  +1.141
 +1.068,  -0.462,  +0.190
 +0.871,  +0.747,  -2.279
 +1.121,  -0.713,  +0.391
 -1.354,  -0.489,  +0.321
 +0.576,  +1.308,  -3.124
 +2.360,  +0.054,  -0.774
 -2.123,  +1.394,  +0.038
 -1.007,  +1.623,  +0.902
 +0.564,  +2.290,  +0.045
 +0.593,  +0.373,  +1.313
 -1.880,  +0.623,  +2.114
 -0.099,  -1.118,  -0.990
 -0.742,  -0.480,  -1.654
 -0.020,  -0.324,  -0.455
 +1.421,  +0.261,  -0.455
 +1.338,  -0.147,  -0.615
 +1.178,  +0.415,  +0.777
 +1.001,  -0.140,  +1.281
 -0.296,  +0.041,  -0.452
 +0.038,  +0.986,  -0.580
 -0.415,  +1.601,  -0.561
 -0.579,  -0.698,  +0.418
 -0.710,  +0.139,  +0.479
 -1.819,  +1.049,  +0.477
 -2.640,  -0.232,  -0.171
 -2.264,  -1.129,  +0.969
 +1.020,  -0.797,  -0.609
 +0.058,  -0.531,  -0.097
 -1.423,  +0.767,  -2.210
 -2.721,  -0.137,  -1.160
 +0.183,  -0.947,  -0.026
 -0.944,  -2.228,  +1.355
 +0.377,  -0.815,  -1.776
 -0.309,  +0.328,  +2.102
 -1.086,  -0.482,  +0.323
 -0.503,  -0.221,  +0.379
 +1.728,  +1.025,  +2.546
 -0.120,  +0.442,  +0.332
 +0.544,  -0.793,  +1.129
 -0.199,  +0.964,  -1.054
 -0.121,  -0.547,  +0.351
 +0.612,  +0.435,  +1.032
 -1.081,  -1.052,  +0.583
 -1.013,  -0.193,  -0.541
 +1.076,  +0.544,  +0.493
 +0.706,  +0.786,  -0.379
 +1.044,  -0.418,  +1.154
 +1.544,  -0.594,  -0.440
 +0.660,  +1.364,  +1.181
 -0.895,  -0.483,  +0.066
 +0.066,  +1.025,  +0.272
 -1.828,  +0.100,  -1.195
 -1.445,  -0.996,  +0.961
 +0.310,  -0.533,  -0.928
 -0.584,  -0.148,  +0.103
 +0.052,  +0.305,  +0.866
 +0.309,  +1.665,  +0.126
 +0.135,  +0.150,  -0.921
 +0.404,  +1.473,  +0.937
 +0.174,  -0.579,  -0.462
 +0.050,  -0.365,  +0.471
 +0.428,  +0.368,  +0.792
 -0.368,  +0.451,  +0.636
 +0.319,  +0.041,  -0.919
 +0.777,  -0.237,  -0.123
 +0.272,  -1.026,  +0.891
 -0.102,  -0.059,  +1.057
 +0.672,  +1.770,  -0.539
 +0.008,  -1.043,  -0.736
 -1.347,  +0.151,  +0.389
 +0.831,  +0.812,  -1.242
 -1.404,  +0.110,  -0.317
 -0.726,  -0.489,  -0.162
 -0.917,  +0.026,  -0.893
 +0.382,  +0.805,  +0.596
 -0.474,  +1.435,  +0.461
 -0.133,  +1.280,  -0.481
 +0.403,  -0.356,  -0.338
 +0.986,  -0.525,  -0.176
 +0.132,  -0.105,  -0.150
 -1.484,  +1.222,  -0.012
 -0.334,  +0.288,  -0.578
 +1.556,  -0.232,  +2.006
 -0.441,  +0.020,  -0.632
 +0.341,  -0.308,  -0.040
 +1.358,  +0.803,  +1.452
 -1.694,  +0.013,  -0.913
 -0.153,  +0.922,  -2.361
 +1.039,  -0.844,  +0.293
 +0.771,  +2.297,  +1.283
 -0.732,  +1.490,  +1.024
 -0.196,  +0.392,  +0.392
 -1.262,  +0.801,  -0.830
 +1.140,  +1.414,  -0.784
 +0.166,  -0.901,  -0.702
 +0.162,  +0.107,  +0.426
 -0.661,  +1.538,  -0.265
 +0.197,  -0.991,  +2.068
 -0.327,  -0.356,  +0.859
 -0.463,  -0.221,  +0.191
 +0.589,  +0.058,  -1.716
 -0.855,  +0.565,  +0.423
 +2.339,  -0.031,  +0.934
 +0.643,  +0.658,  -0.804
 -0.725,  -1.677,  +0.201
 +1.436,  -0.084,  +0.209
 -0.463,  -1.936,  -0.115
 -0.483,  +0.247,  +0.824
 -0.204,  -0.254,  +1.884
 +0.694,  -0.653,  -0.377
 +0.805,  +0.234,  -0.010
 +0.069,  -0.878,  -1.227
 +0.327,  +2.073,  -0.570
 -0.054,  -0.129,  +0.014
 -0.631,  +0.213,  +0.504
 -0.710,  +0.240,  -0.626
 -0.834,  -1.335,  -0.801
 -0.007,  -0.607,  -1.097
 -0.046,  +0.847,  -0.784
 -0.121,  +1.325,  +0.641
 -0.994,  -0.269,  -0.498
 -0.757,  +0.993,  -0.275
 +0.332,  +1.381,  -0.775
 +0.411,  +0.554,  -0.146
 +1.209,  -1.003,  -0.077
 +1.112,  +0.922,  +0.942
 +1.210,  +0.350,  +0.368
 +0.319,  -0.894,  +0.067
 -0.133,  +0.961,  +0.720
 +1.121,  -0.396,  -0.023
 -0.743,  +1.583,  +0.638
 +0.335,  -0.173,  +0.579
 -1.272,  +1.023,  +1.075
 -0.377,  +0.355,  +1.160
 -1.323,  -0.755,  -0.578
 -1.765,  -0.373,  -1.365
 -0.644,  -0.071,  -0.454
 +0.450,  -1.069,  +0.154
 +0.069,  -1.829,  +0.242
 +0.146,  -0.129,  -0.994
 +0.178,  +0.449,  +0.094
 +1.120,  -1.664,  -0.759
 +0.296,  +0.665,  +0.287
 +1.282,  +0.034,  +0.154
 +0.702,  +1.150,  -0.128
 +0.569,  +2.244,  +0.912
 -1.023,  +0.046,  +0.842
 -0.283,  -0.446,  -0.407
 +0.303,  -0.257,  -0.099
 -0.924,  +0.303,  -1.403
 -0.925,  +0.608,  -1.207
 +1.439,  -1.368,  +1.744
 -1.017,  -1.270,  -0.777
 +0.038,  -1.859,  -2.496
 +0.000,  -0.475,  -0.771
 +0.740,  -0.110,  -0.502
 -0.378,  -0.766,  +0.602
 +0.326,  +1.310,  -2.367
 -1.223,  -0.161,  -0.032
 -0.193,  -0.874,  -0.590
 +1.500,  -0.500,  -2.327
 +1.123,  +0.295,  -1.069
 +0.129,  -1.435,  -1.529
 -0.398,  +1.591,  -1.350
 -1.896,  +0.664,  -0.913
 +2.200,  -2.007,  -0.319
 -1.375,  +1.063,  +1.435
 +1.018,  -1.293,  -1.045
 +0.410,  +0.933,  +0.881
 -0.110,  +1.018,  -1.284
 +0.296,  +0.399,  -1.924
 +1.434,  -0.981,  +0.612
 -0.658,  +0.064,  -1.703
 -0.161,  +0.650,  -0.662
 -0.370,  -1.446,  -1.030
 +0.767,  -0.387,  +1.029
 -0.480,  -0.253,  -0.941
 -0.230,  +1.297,  -0.007
 -0.331,  -1.687,  -1.248
 -0.496,  +1.515,  -0.441
 +0.180,  -0.701,  +1.187
 -0.565,  -0.446,  -0.565
 +0.274,  -0.829,  -1.263
 -0.458,  -0.639,  +0.133
 -0.791,  -1.716,  -1.304
 -0.417,  -0.363,  -0.362
 -0.437,  +1.012,  -0.608
 -0.685,  -0.418,  -1.667
 -0.780,  +0.279,  +0.821
 +1.384,  -0.340,  -2.543
 +1.172,  -0.848,  -0.940
 +0.651,  +0.780,  +0.495
 +1.561,  +0.583,  -0.147
 -0.155,  +0.206,  +1.963
 -2.182,  -1.004,  +1.194
 +0.523,  +1.041,  -0.297
 +0.409,  -1.402,  +0.286
 +0.479,  +0.282,  +0.639
 +0.211,  -1.004,  -1.054
 +0.741,  +1.796,  -0.871
 +0.527,  +0.059,  +1.069
 +0.681,  -1.258,  +1.704
 -0.498,  -2.012,  -0.144
 -1.050,  +0.240,  -0.737
 -0.199,  +1.148,  +1.110
 +0.202,  -0.172,  +0.393
 +1.801,  -1.460,  +0.726
 +0.026,  -0.800,  +0.424
 +1.172,  -0.758,  -0.956
 +0.887,  -0.308,  -1.734
 +2.046,  +1.376,  -0.161
 -1.428,  -0.220,  -0.669
 +0.363,  +0.186,  +0.546
 +0.193,  +0.655,  -0.650
 -0.444,  +0.677,  -0.702
 +0.091,  +0.470,  -1.842
 -1.023,  +0.728,  +0.039
 +0.452,  -0.006,  -0.875
 +0.723,  +0.057,  -1.352
 +0.792,  +0.490,  -0.978
 -0.241,  -0.101,  -0.415
 +0.955,  -0.079,  -0.702
 +0.367,  +0.294,  -1.455
 -1.161,  +0.069,  -0.743
 -0.134,  +1.984,  -1.142
 +1.083,  +0.633,  -2.478
 -1.349,  -0.027,  +0.329
 -0.006,  +0.622,  +1.007
 -0.469,  -0.122,  +0.471
 +0.454,  -2.628,  +0.393
 -0.127,  +0.486,  -0.016
 -1.772,  +0.159,  -1.023
 -1.512,  +0.759,  -1.348
 +0.718,  -0.370,  -0.553
 +0.350,  +1.224,  +0.260
 -1.069,  -0.128,  +0.778
 +0.234,  -0.429,  +0.120
 -1.801,  +0.291,  -1.226
 -0.470,  +2.132,  +0.117
 -0.401,  +0.351,  +0.722
 +0.200,  -0.367,  -0.696
 +0.511,  +0.380,  -1.745
 +2.424,  +0.304,  +0.297
 -0.802,  -1.211,  +0.215
 +1.369,  +0.437,  +0.705
 -0.347,  +0.425,  +1.127
 +0.987,  -0.964,  -0.559
 +2.854,  +0.242,  -0.334
 -1.261,  +0.119,  +0.281
 -0.524,  +0.076,  -0.327
 -0.709,  +1.067,  -0.823
 +1.754,  -1.017,  -0.525
 +1.008,  -0.965,  +0.915
 +0.818,  +1.085,  +1.314
 +0.677,  -0.251,  -2.255
 +1.386,  -0.156,  +0.333
 +1.668,  +1.590,  +0.350
 -1.123,  +0.359,  -2.182
 +0.537,  -0.895,  +1.360
 +2.018,  -2.474,  -0.527
 +0.625,  +0.455,  -1.512
 -0.789,  +1.465,  -0.076
 +1.971,  -0.640,  +0.475
 +1.267,  -0.578,  +0.594
 +1.800,  -0.727,  +2.376
 +1.012,  -0.466,  +2.137
 -0.060,  +0.664,  +0.005
 +0.597,  +0.230,  +0.289
 -0.584,  -0.602,  -0.329
 -0.759,  -0.702,  -0.687
 -0.547,  +0.837,  -1.049
 -2.530,  +0.484,  +0.943
 -1.461,  +1.273,  -2.280
 -1.829,  -0.568,  +1.786
 -0.352,  +0.830,  -0.066
 +0.366,  -1.157,  +1.542
 +0.542,  -0.979,  +0.676
 +0.394,  -1.024,  -0.709
 -0.759,  -0.037,  -1.317
 +0.456,  -0.492,  +0.136
 +1.869,  -0.004,  +1.542
 -0.757,  +0.594,  +0.518
 -2.135,  -0.620,  -0.364
 +0.492,  +1.017,  +0.262
 -1.064,  +0.099,  +0.730
 +0.659,  +0.919,  -0.805
 +0.590,  +0.095,  +0.514
 -0.170,  +0.169,  -0.948
 -1.012,  -0.404,  -2.072
 +0.782,  +0.148,  -0.108
 +0.791,  -1.748,  +3.109
 -0.697,  -1.477,  +1.547
 +0.029,  -0.538,  +0.130
 +1.291,  -0.616,  +0.328
 -0.234,  +0.936,  -1.546
 +1.737,  +0.365,  +1.054
 +0.742,  +1.115,  +2.204
 +0.275,  +1.520,  +0.568
 +0.757,  +1.184,  -2.398
 +0.484,  +2.427,  -0.704
 +0.014,  +0.245,  +0.740
 +1.215,  -1.026,  -0.666
 +0.591,  +0.047,  -0.600
 -0.297,  +0.770,  -0.515
 +1.776,  -0.312,  -0.597
 -0.256,  -0.161,  -0.176
 +0.186,  -0.315,  -1.176
 -1.703,  +0.208,  +0.503
 +1.439,  -0.354,  -0.500
 -1.573,  -0.088,  +0.546
 -0.513,  +2.387,  +1.015
 -1.255,  -1.121,  -0.844
 +0.313,  +0.789,  -1.052
 +2.606,  -1.711,  -0.421
 -1.884,  -1.172,  +0.253
 -1.936,  -0.647,  -0.164
 +0.332,  +0.053,  +0.758
 +0.015,  +1.583,  -1.483
 -0.779,  -0.939,  -0.847
 +0.259,  +0.092,  +0.557
 -0.120,  +0.246,  +1.049
 +0.766,  +0.658,  +0.884
 +0.394,  +0.664,  +0.431
 -0.623,  -2.037,  +0.587
 -1.498,  -2.294,  -0.649
 +0.071,  +0.206,  -0.514
 -0.288,  +2.231,  +1.576
 +1.115,  -0.448,  -0.037
 -0.188,  +0.086,  -1.308
 -0.065,  -1.248,  -0.269
 -0.960,  +0.017,  +2.056
 -0.922,  +1.566,  +1.442
 +1.031,  -1.830,  -0.599
 +0.960,  -2.106,  +0.562
 -0.667,  -0.489,  -0.247
 +0.027,  +0.168,  -1.034
 -0.754,  +0.224,  +0.217
 +0.187,  +0.523,  -0.215
 -0.349,  -1.333,  -0.694
 -0.517,  +2.109,  -1.248
 -0.024,  +0.180,  -0.685
 -0.454,  -1.228,  +1.061
 +2.197,  +0.499,  -0.399
 -1.437,  -0.937,  -0.545
 -1.711,  -0.985,  -0.150
 +0.204,  +0.117,  -0.203
 +0.340,  -0.957,  -2.024
 +1.056,  -1.095,  +0.367
 -0.682,  -1.066,  +0.493
 -0.328,  -0.717,  -0.979
 +0.252,  -0.899,  -0.097
 -0.040,  +1.097,  -0.552
 +0.521,  +0.745,  +0.207
 +1.070,  +0.162,  +0.214
 +1.399,  +0.447,  +1.397
 -2.104,  -0.334,  -0.684
 -1.320,  +0.259,  -0.344
 -1.329,  +0.205,  +0.592
 -0.240,  -0.661,  +0.509
 -0.813,  +0.818,  -0.207
 -0.157,  -1.514,  -0.626
 -1.416,  +0.328,  -0.364
 -0.365,  -0.163,  -0.215
 -0.114,  -0.497,  -1.500
 +0.931,  +0.482,  +0.454
 +1.159,  -2.757,  -0.475
 -0.441,  -0.341,  +0.668
 -1.597,  +0.701,  +0.455
 +0.744,  +2.086,  +0.471
 -0.534,  -0.896,  +1.361
 -0.336,  -2.411,  -1.272
 +0.937,  +1.485,  -0.882
 +0.014,  +0.427,  +0.353
 -0.244,  +0.858,  +0.359
 -0.631,  -0.969,  +0.645
 +2.757,  -0.894,  +1.215
 +0.896,  +1.925,  +0.803
 +1.310,  -2.231,  -0.131
 +0.678,  -0.608,  +0.579
 -1.208,  +0.170,  -1.226
 +0.653,  -0.410,  -0.552
 +0.793,  +0.224,  +0.455
 +0.356,  -0.140,  -0.274
 -0.178,  +0.494,  +1.775
 +0.014,  -0.764,  -0.371
 +1.142,  +0.619,  +0.501
 -0.015,  -0.782,  +0.182
 +0.313,  +0.548,  +0.818
 +0.241,  +0.950,  +0.170
 +0.618,  -0.157,  +0.774
 +0.446,  -0.784,  +0.111
 -1.137,  -1.852,  +0.328
 +0.580,  +0.386,  +0.760
 -0.075,  -0.018,  -0.823
 -2.026,  -0.085,  +0.138
 -0.009,  +0.161,  +0.662
 +0.503,  +0.413,  +1.378
 +0.329,  -0.186,  -0.179
 +0.030,  -1.216,  +0.389
 -0.021,  -0.301,  -1.110
 +0.067,  +1.319,  +1.808
 +0.460,  -0.210,  -1.526
 -0.304,  +0.313,  -0.304
 +0.111,  -0.095,  +0.333
 -1.581,  -1.157,  +0.049
 -0.731,  -1.411,  +2.292
 +0.394,  -0.755,  -1.714
 -0.998,  +1.027,  -1.811
 -0.319,  -2.592,  +1.067
 -1.014,  +0.129,  +0.137
 -0.326,  -0.500,  +1.076
 +1.075,  +0.188,  -0.329
 +0.044,  -0.583,  +1.561
 -0.530,  +0.113,  +0.232
 +0.595,  +0.317,  +1.732
 +0.598,  +0.628,  +0.496
 -0.288,  -0.632,  -1.753
 -0.762,  -0.192,  -1.338
 -1.534,  -0.380,  +1.084
 -1.858,  +0.676,  +1.739
 -0.276,  +0.504,  +0.353
 +0.279,  -0.111,  -0.678
 +0.260,  -1.324,  +0.298
 +0.490,  -0.153,  -1.374
 +1.051,  +0.222,  +0.435
 -1.312,  -1.455,  +0.699
 +1.184,  -0.857,  +0.749
 -1.847,  +1.552,  +1.209
 +0.842,  +0.546,  +0.887
 -0.939,  +0.230,  +1.178
 +0.200,  +0.574,  +0.542
 -0.921,  +0.404,  -1.873
 +0.676,  -0.649,  -1.412
 -0.709,  +0.002,  +0.828
 +0.154,  +1.107,  +0.052
 -1.127,  +0.493,  +0.877
 +1.051,  -0.417,  +0.614
 -0.179,  -0.693,  +0.973
 -0.902,  +0.239,  -0.735
 -1.438,  +1.068,  +0.303
 -0.619,  -0.066,  +0.640
 +0.067,  -1.137,  -0.736
 -0.663,  +0.512,  +0.585
 +1.094,  +0.053,  -0.983
 +0.057,  -0.964,  -0.276
 -0.374,  +1.157,  +0.420
 -0.601,  -0.271,  -0.586
 +0.269,  -1.459,  +1.907
 -0.839,  +0.380,  -0.443
 +0.102,  -0.195,  -2.021
 -1.288,  +0.571,  +0.835
 +1.988,  -0.690,  -0.626
 -1.138,  -0.040,  -0.813
 +0.296,  -0.835,  -0.945
 -0.497,  +0.215,  -1.336
 +0.264,  +0.708,  -0.160
 +0.654,  +0.959,  -0.250
 -1.857,  -1.247,  +0.422
 -0.560,  +0.317,  -0.074
 -0.370,  -1.670,  +1.052
 -1.361,  +0.379,  +0.016
 -0.378,  +0.770,  -1.019
 -0.710,  -0.108,  +0.347
 -0.211,  +0.790,  -0.291
 -0.949,  +0.244,  +0.242
 +0.327,  -1.161,  -0.483
 +1.149,  +0.108,  +0.887
 -0.321,  -0.607,  +0.047
 -0.590,  +0.702,  -0.120
 +0.057,  +0.280,  +0.600
 +2.171,  -1.002,  +0.189
 -1.882,  +0.597,  +1.129
 +0.204,  +1.369,  -0.757
 -0.136,  -0.207,  +0.683
 -1.799,  +0.911,  +1.530
 +0.813,  -1.347,  +1.549
 -2.478,  -0.127,  -1.389
 +1.096,  -0.196,  +0.739
 -1.482,  +0.131,  +1.190
 +1.044,  -0.042,  -0.755
 +0.263,  +1.777,  +0.237
 +0.338,  +0.323,  +0.523
 +1.655,  -0.162,  +1.230
 +0.330,  +0.853,  +1.138
 -0.214,  -0.654,  -1.104
 -1.530,  +0.258,  -0.740
 +0.617,  +0.103,  +0.868
 +0.632,  +0.414,  +0.469
 -0.599,  +0.953,  -0.252
 -1.759,  +0.488,  -1.196
 +1.178,  +0.637,  +1.414
 -0.733,  -2.417,  -0.116
 +0.448,  +1.787,  -1.373
 +0.627,  -0.232,  +0.275
 +0.496,  +2.860,  +1.457
 +0.768,  +0.829,  +0.508
 +0.223,  -0.460,  -0.136
 -1.686,  -0.412,  +1.495
 +2.176,  -0.248,  -0.095
 +0.138,  +1.035,  +1.783
 +1.484,  +0.635,  +1.572
 +0.549,  +0.740,  -1.785
 +0.271,  -0.908,  +0.077
